#key	name	year	genre	developer	players
Parachute (Europe)	Parachute	1983	Racing, Driving	Starpath	1
Party Mix (USA)	Party Mix	1983	Action	Starpath	4+
Peek-A-Boo (USA) (Proto)	Peek-A-Boo	1984	Educational	Kevin Sacher	1
Pengo (USA)	Pengo	1983		SEGA	1-2
Pete Rose Baseball (USA)	Pete Rose Baseball	2002	Sports / Baseball/Sports	Absolute Entertainment	2
Phantom Tank (Europe)	Tanks But no Tanks	1982	Shoot'em Up	Bit	1-2
Phantom UFO (USA)	Spider Fighter	1983		Activision	1
Phantom-Panzer + Phantom Tank (Germany)	Tanks But no Tanks	1982	Shoot'em Up	Bit	1-2
Pharaoh's Curse (USA)	Pharaoh's Curse	1983		TechnoVision	1
Phaser Patrol (USA)	Phaser Patrol	1982	Shooter	Arcadia Corporation	1
Phoenix (USA)	Phoenix	1982	Shooter / Space Invaders Like/Shooter	Amstar Electronics	1
Pick 'n' Pile (Europe)	Pick 'n' Pile	1990	Puzzle	Ubi Soft Entertainment Software	1-2
Pick Up (USA) (Proto)	Pick Up	1983	Adults	Fox Video Games	1
Picnic (USA)	Picnic	1982		Western Technologies	1-2
Piece o' Cake (USA)	Piece o' Cake	1982		U.S. Games	1
Pigs in Space - Starring Miss Piggy (USA)	Pigs in Space : Starring Miss Piggy	1983		Atari	1-2
Pitfall! - Pitfall Harry's Jungle Adventure (USA)	Pitfall! : Pitfall Harry's Jungle Adventure	1982	Platform	Activision	1
Pizza Chef (USA) (Proto)	Pizza Chef	1983			1
Planet of the Apes (USA) (Proto)	Planet of the Apes	1983		Spectravision	1
Planet Patrol (USA)	Planet Patrol	1982	Shooter	Spectravision	1-2
Plaque Attack (USA)	Plaque Attack	1983	Educational	Activision	1-2
Pleiades (USA) (Proto 2) (1983-05-06)	Pleiades	2003	Strategy	Tehkan	1
Polaris (USA)	Polaris	1983	Shooter	Taito	1-2
Pole Position (USA)	Pole Position	1983	Racing, Driving	Atari	1
Polo (USA) (Proto)	Polo	1978	Sports with animals/Sports	Atari	1-2
Pompeii (USA) (Proto)	Pompeii	1983		Apollo	
Pooyan (USA)	Pooyan	1982	Shooter	Konami	1-2
Popeye (USA)	Popeye	1983		Nintendo	1-2
Porky's (USA)	Porky's	1983	Adults/Adventure	Dunhill Electronic Media	1
Power Lords (USA) (Proto)	Power Lords	1983		Probe 2000	1
Pressure Cooker (USA)	Pressure Cooker	1983		Activision	1-2
Private Eye (USA)	Private Eye	1983		Activision	1
Pursuit of the Pink Panther (USA) (Proto) [b]	Pursuit of the Pink Panther	1983		Roger Booth	1
Pygmy (Europe)	Lock 'n' Chase	1982		Data East	1-2
Q-bert (USA)	Q*bert	1983	Puzzle	Western Technologies	1
Q-bert's Qubes (USA)	Q*bert's Qubes	1984	Strategy	Parker Brothers	1
Quadrun (USA)	Quadrun	1983		Atari	1
Quest for Quintana Roo (USA)	Quest for Quintana Roo	1984	Adventure	VSS	1
Quick Step (Europe)	Quick Step!	1983		Imagic	1-2
Quick Step! (USA)	Quick Step!	1983		Imagic	1-2
R2D Tank (USA) (Proto)	R2D Tank				
Rabbit Transit (USA)	Rabbit Transit	1983	Action	Starpath	1-2
Racer (USA) (Proto)	Racer	1977		Roklan	1-2
Racing Car (USA)	Racing Car	1983	Racing, Driving	Home Vision	1
Racquetball (USA)	Racquetball	1981	Sports	Apollo	1-2
Radar (USA)	Cruise Missile	1983	Shoot'em Up	Froggo Games	1
Radar Lock (USA)	Radar Lock	1989		Atari	1
Raft Rider (USA)	Raft Rider	1982		U.S. Games	1
Raiders of the Lost Ark (USA)	Raiders of the Lost Ark	1982	Adventure	Atari	1
Ram It (USA)	Ram It	1983		Telesys	1-2
Rampage! (USA)	Rampage!	1989		Bally Midway	1-2
Raumpatrouille (USA)	X'mission	1984	Shoot'em Up / Horizontal/Shoot'em Up		1
Reactor (USA)	Reactor	1983		D. Gottlieb & Co.	1
RealSports Baseball (USA) (NTSC)	RealSports Basketball	1982	Sports / Basketball/Sports	Atari	1-2
RealSports Basketball (Europe) (Proto)	RealSports Basketball	1982	Sports / Basketball/Sports	Atari	1-2
RealSports Boxing (USA, Europe) (En,Fr,De,Es,It)	RealSports Boxing	1987	Sports / Boxing/Sports	Atari	1-2
RealSports Football (USA, Europe) (En,Fr,De,Es,It)	RealSports Football	1982	Sports / Football (American)/Sports	Atari	1-2
RealSports Soccer (USA, Europe) (En,Fr,De,Es,It)	RealSports Soccer	1983	Sports / Football (Soccer)/Sports	Atari	1-2
RealSports Tennis (USA, Europe) (En,Fr,De,Es,It)	RealSports Tennis	1983	Sports / Tennis/Sports	Atari	1-2
RealSports Volleyball (USA, Europe) (En,Fr,De,Es,It)	RealSports Volleyball	1982	Sports / Volleyball/Sports	Atari	1-2
Red Sea Crossing (USA)	Red Sea Crossing	1983		Steve Stack	1
Rescue Terra I (USA)	Rescue Terra I	1982		VentureVision	1-2
Revenge of the Beefsteak Tomatoes (USA)	Revenge of the Beefsteak Tomatoes	1983		Fox Video Games	1
Riddle of the Sphinx (USA)	Riddle of the Sphinx	1982	Adventure	Imagic	1
River Patrol (USA)	River Patrol	1984	Racing, Driving / Boat/Racing, Driving	Orca	1
River Raid (USA)	River Raid	1982	Shoot'em Up / Vertical/Shoot'em Up	Activision	1-2
River Raid II (USA)	River Raid II	1988		Imagineer	1-2
Road Runner (USA)	Road Runner	1989	Racing, Driving	Atari	1-2
Robin Hood (USA)	Robin Hood	1983		Xonox	1-2
Robot Tank (USA)	Robot Tank	1983		Activision	1
Roc 'n Rope (USA)	Roc 'n Rope	1984	Platform / Run & Jump/Platform	Konami	1-2
Rocky & Bullwinkle (USA) (Proto)	Rocky & Bullwinkle	1983		Steve Crandall	1
Room of Doom (USA)	Room of Doom	1982		CommaVid	1
Rubik's Cube (USA)	Rubik's Cube 3D	1982	Puzzle	Atari	1
Rubik's Cube 3-D (USA) (Proto)	Rubik's Cube 3D	1982	Puzzle	Atari	1
Rush Hour (USA) (Proto)	Rush Hour	1983	Racing, Driving	CommaVid	1
S.A.C. Alert (USA) (Proto)	S.A.C. Alert	1983		Amiga	1
Saboteur (USA) (Proto) (1983-09-02)	Saboteur	1983		Atari	1
Save Mary! (USA) (Proto)	Save Mary!	1989		Atari	1
Save Our Ship (USA)	Save Our Ship	1983		TechnoVision	1
Save the Whales (USA) (Proto)	Save the Whales	1984		Fox Video Games	1-2
SCRMNN (USA) (Proto)	Unknown Activision Game #1	1983		Activision	
Sea Battle (USA)	Sea Battle	1983	Strategy	APh Technological Consulting	2
Sea Hawk (USA)	Sea Hawk	1983	Shoot'em Up	Sancho	1
Sea Hunt ~ Scuba Diver (USA)	Sea Hunt	1987	Adventure	Froggo Games	1
Sea Monster (USA)	Sea Monster	1983		Bit	1-2
Seaquest (USA)	Seaquest	1983	Shoot'em Up	Activision	1-2
Seaquest - International Edition (Europe)	Seaquest	1983	Shoot'em Up	Activision	1-2
Secret Agent (USA) (Proto)	Secret Agent	1983		Data Age	1-2
Secret Quest (USA)	Secret Quest	1989		Axlon	1
See Saw (Europe)	See Saw				1-2
Sentinel (USA)	Sentinel	1990		Atari	1
Shootin' Gallery (USA)	Shootin' Gallery	1983	Shoot'em Up	Imagic	1
Shooting Arcade (USA) (Proto)	Shooting Arcade	1984	Lightgun Shooter	Atari	1
Shuttle Orbiter (USA)	Shuttle Orbiter	1984	Simulation	The Avalon Hill Game Company	1
Sinistar (USA) (Proto)	Sinistar	1984	Shoot'em Up	Williams	1
Sir Lancelot (USA)	Sir Lancelot	1983	Platform / Run & Jump/Platform	Xonox	1
Six Pack (USA) (Proto)	Unknown 20th Century Fox Game				1-2
Skate Boardin' (USA)	Skate Boardin'	1987	Sports / Skateboard/Sports	Absolute Entertainment	1
Skeet Shoot (USA)	Skeet Shoot	1981	Shooter	Apollo	1-2
Ski Hunt (Europe)	Ski Hunt	1983	Sports / Skiing/Sports	Home Vision	1
Ski Run (USA)	Ski Run	1983	Sports / Skiing/Sports / Skydiving/Sports	Suntek	1
Skiing (USA)	Skiing	1988	Sports / Skiing/Sports	Activision	1
Skindiver (Europe)	Skindiver	1983		Sancho	1
Sky Diver (Europe)	Sky Diver : Dare Diver	1988		Sears	1-2
Sky Diver ~ Dare Diver (USA)	Sky Diver : Dare Diver	1988		Sears	1-2
Sky Jinks (USA)	Sky Jinks	1982	Racing, Driving	Activision	1
Sky Patrol (USA) (Proto)	Sky Patrol	1982	Simulation	Brad Stewart	1
Sky Skipper (USA)	Sky Skipper	1983	Shooter / Plane/Shooter	Nintendo	1
Skydiver (Europe)	Parachute	1983	Racing, Driving	Starpath	1
Slot Machine ~ Slots (USA)	Slot Machine : Slots	1988	Casino / Slot machine/Simulation/Casino	Sears	1-2
Slot Racers (Europe)	Slot Racers : Maze	1988	Action / Labyrinth/Action	Atari	
Slot Racers ~ Maze (USA)	Slot Racers : Maze	1988	Action / Labyrinth/Action	Atari	
Smurf (Europe)	Smurf : Rescue in Gargamel's Castle	1982	Platform	Coleco Industries	1-2
Smurf - Rescue in Gargamel's Castle (USA)	Smurf : Rescue in Gargamel's Castle	1982	Platform	Coleco Industries	1-2
Smurfs Save the Day (USA)	Smurfs Save the Day	1983	Educational	Coleco Industries	1
Snail Against Squirrel (Europe)	Snail Against Squirrel	1983	Platform	Bit	1
Sneak 'n Peek (USA)	Sneak 'n Peek	1982	Simulation/Puzzle	U.S. Games	1-2
Snoopy and the Red Baron (USA)	Snoopy and the Red Baron	1983		Atari	1
Snow White and the Seven Dwarfs (USA) (Proto)	Snow White and the Seven Dwarfs	1982	Adventure	Atari	1
Solar Fox (USA)	Solar Fox	1983		Bally Midway	1-2
Solar Storm (USA)	Solar Storm	1983		Imagic	1-2
Solaris (USA)	Solaris	1986		Atari	1
Sonar (Unknown) (Proto)	Sonar				
Sorcerer (USA)	Sorcerer	1983		Mythicon	1-2
Sorcerer's Apprentice (USA)	Sorcerer's Apprentice	1983		Atari	1
Space Attack (USA)	Space Attack	1982	Simulation	M Network	1
Space Cavern (USA)	Space Cavern	1982		Apollo	1-2
Space Invaders (USA)	Space Invaders	1980	Shooter / Space Invaders Like/Shooter	Taito	1-2
Space Jockey (USA)	Space Jockey	1988		U.S. Games	1
Space Shuttle - A Journey into Space (USA)	Space Shuttle : A Journey into Space	1983	Simulation / Vehicle/Simulation	Activision	1
Space Tunnel (USA)	Space Tunnel	1982	Shoot'em Up	Puzzy	1
Space War (Europe)	Space War : Space Combat	1988		Sears	1-2
Space War ~ Space Combat (USA)	Space War : Space Combat	1988		Sears	1-2
Spacechase (USA)	Spacechase	1982	Shoot'em Up	Apollo	1-2
SpaceMaster X-7 (USA)	SpaceMaster X-7	1983	Strategy	Sirius	1
Spider Fighter (USA)	Spider Fighter	1983		Activision	1
Spider Maze (USA)	Spider Maze	1982	Platform	K-Tel Vision	1-2
Spider-Man (USA)	Spider-Man	1982		Parker Brothers	1-2
Spiders (USA) (Proto)	Spiders				
Spike's Peak (USA)	Spike's Peak	1983		Xonox	1
Spinning Fireball (USA) (Proto)	Firebug	1983		Vidco	1
Spitfire Attack (USA)	Spitfire Attack	1983		Milton Bradley Co.	1
Springer (USA)	Springer	1982	Platform	Orca	1
Springteufel, Die (Germany)	Infiltrate	1981	Platform/Strategy	Apollo	1-2
Sprint Master (USA)	Sprint Master	1988	Racing, Driving	Atari	1-2
Spy Hunter (USA)	Spy Hunter	1984	Racing, Driving	SEGA	1
Squeeze Box (USA)	Squeeze Box	1982		U.S. Games	1
Squirrel ~ O Esquilo (USA)	Snail Against Squirrel	1983	Platform	Bit	1
Squoosh (USA) (Proto)	Squoosh	1983			
Sssnake (USA)	Sssnake	1982		Data Age	1-2
Stampede (USA)	Stampede	1988		Activision	1
Star Fox (USA)	Star Fox	1983		Mythicon	1-2
Star Raiders (USA)	Star Raiders	1982	Shooter/Strategy	Atari	1
Star Ship ~ Outer Space (USA)	Star Ship : Outer Space	1977		Atari	1-2
Star Strike (USA)	Star Strike	1982		Mattel Electronics	1
Star Trek - Strategic Operations Simulator (USA)	Star Trek : Strategic Operations Simulator	1983	Shooter / Vehicle, FPV/Shooter	SEGA	1
Star Voyager (World)	Star Voyager	1982		Imagic	1-2
Star Wars - Jedi Arena (USA)	Star Wars : Jedi Arena	1983		Parker Brothers	1-2
Star Wars - Return of the Jedi - Death Star Battle (USA)	Star Wars : Return of the Jedi, Death Star Battle	1983	Shooter	Parker Brothers	1-2
Star Wars - Return of the Jedi - Ewok Adventure (USA) (Proto)	Star Wars : Return of the Jedi, Ewok Adventure	1983	Shoot'em Up	Atari	1-2
Star Wars - The Arcade Game (USA)	Star Wars : The Arcade Game	1983	Shooter / Plane, FPV/Shoot'em Up/Shooter	Imagic	1
Star Wars - The Empire Strikes Back (USA)	Star Wars : The Empire Strikes Back	1982		Parker Brothers	1-2
Stargate (USA)	Stargate	1984	Shooter / Horizontal/Shooter	Vid Kidz	1
Stargunner (USA)	Stargunner	1982	Shoot'em Up / Horizontal/Shoot'em Up	Telesys	1-2
StarMaster (USA)	StarMaster	1982		Activision	1
Starmaster - International Edition (Europe)	StarMaster	1982		Activision	1
Steeplechase (USA)	Steeplechase	1980	Horse racing/Sports with animals/Sports	Sears	1-4
Stellar Track (USA)	Stellar Track	1981	Strategy	Atari	1
Stone Age (USA)	Stone Age	1983		CCE	1-2
Strahlen der Teufelsvogel (Germany)	Atlantis	1982	Shooter	Imagic	1-2
Strategy X (USA)	Strategy X	1983		Konami	1-2
Strawberry Shortcake - Musical Match-Ups (USA)	Strawberry Shortcake : Musical Match-Ups	1983	Educational/Strategy	Parker Brothers	1
Street Racer - Speedway II (Europe)	Speedway II	1977	Racing, Driving	Atari	1-4
Street Racer ~ Speedway II (USA)	Speedway II	1977	Racing, Driving	Atari	1-4
Stronghold (USA)	Stronghold	1983	Shoot'em Up / Diagonal/Shoot'em Up	CommaVid	1
Stunt Cycle (USA) (Proto)	Stunt Cycle	1980	Racing, Driving	Atari	1
Stunt Man (USA)	Stunt Man	1983	Platform	Tang's Electronic Co.	1
Sub-Scan (USA)	Sub-Scan	1983	Shoot'em Up	SEGA	1
Submarine Commander (USA)	Submarine Commander	1982	Simulation	Atari	1-2
Subterranea (USA)	Subterranea	1983		Imagic	1-2
Suicide Mission (USA)	Suicide Mission	1982	Action	Arcadia Systems	1-2
Summer Games (USA)	Summer Games	1987	Sports / Multisports/Sports	Epyx	1-8
Super Baseball (USA)	Super Baseball	1988	Sports/Sports / Baseball	Atari	1-2
Super Breakout (USA)	Super Breakout	1978	Action / Breakout games/Action	Turner, Nick / Shaw, Carol	1-2
Super Challenge Baseball (USA)	Super Challenge Baseball	1982	Sports / Baseball/Sports	Mattel Electronics	2
Super Challenge Football (USA)	Super Challenge Football	1982	Sports/Sports / Football (American)	Mattel Electronics	2
Super Cobra (USA)	Super Cobra	1982	Shoot'em Up / Horizontal/Shoot'em Up	Konami	1
Super Football (USA)	Super Football	1988	Sports	Atari	1-2
Super-Ferrari (Germany)	Super Ferrari	1983	Racing, Driving / Racing/Racing, Driving	Larry Miller	1
Superman (USA)	Superman	1978	Adventure	Atari	1
Surf's Up (USA) (Proto)	Surf's Up	1983	Sports / Water/Sports	Amiga	1
Surfer's Paradise - But Danger Below! (Europe)	Surfer's Paradise: But Danger Below!	1983	Sports / Water/Sports	Video Gems	1
Surround (Europe)	Surround : Chase	1988		Sears	1-2
Surround ~ Chase (USA)	Surround : Chase	1988		Sears	1-2
Survival Island (USA)	Survival Island	1983	Adventure	Starpath	1
Survival Run (USA)	Survival Run	1983		Milton Bradley Co.	1
Sweat! The Decathlon Game (USA)	Sweat! The Decathlon Game	1983	Sports / Multisports/Sports	Scott Nelson	1
Sword of Saros (USA)	Sword Of Saros	1983	Adventure	Starpath	1
Swordfight (USA)	Swordfight	1983		Mattel Electronics	2
SwordQuest - EarthWorld (USA)	SwordQuest : EarthWorld	1987	Adventure	Atari	1
SwordQuest - FireWorld (USA)	SwordQuest : FireWorld	1982	Adventure	Atari	1
SwordQuest - WaterWorld (USA)	SwordQuest : WaterWorld	1983	Adventure	Atari	1
Tac-Scan (USA)	Tac-Scan	1983		SEGA	1
Tanks but No Tanks (USA)	Tanks But no Tanks	1982	Shoot'em Up	Bit	1-2
Tapeworm (USA)	Tapeworm	1982		Spectravision	1-2
Tapper (USA)	Tapper	1984	Strategy	Beck-Tech	1-2
Tax Avoiders (USA)	Tax Avoiders	1982		Dunhill Electronic Media	1
Taz (USA)	Taz	1988		Atari	1-2
Telepathy (USA) (Proto)	Telepathy	1983		Atari	1
Tempest (USA) (Proto)	Tempest	1984	Shoot'em Up	Atari	
Tennis (USA)	Tennis	1981	Sports / Tennis/Sports	Activision	1-2
Tennis - International Edition (Europe)	Tennis	1981	Sports / Tennis/Sports	Activision	1-2
Texas Chainsaw Massacre, The (USA)	The Texas Chainsaw Massacre	1983		VSS	1
Threshold (USA)	Threshold	1982		On-Line Systems	1-2
Thunderground (USA)	Thunderground	1983	Action / Labyrinth/Action	SEGA	1
Thwocker (USA) (Proto)	Thwocker	1984		Charlie Heath	1
Time Pilot (USA)	Time Pilot	1983	Shooter / Plane/Shooter	Konami	1-2
Time Warp (USA)	Time Warp	1983	Shooter / Horizontal/Shooter	Fun Vision	1
Title Match Pro Wrestling (Europe)	Title Match Pro Wrestling	1987	Sports / Wrestling/Sports	Absolute Entertainment	1-2
Title Match Pro Wrestling (USA)	Title Match Pro Wrestling	1987	Sports / Wrestling/Sports	Absolute Entertainment	1-2
Tomarc the Barbarian (USA)	Tomarc the Barbarian	1984		Xonox	1
Tooth Protectors (USA)	Tooth Protectors	1983		Camelot	1
Top Gun (Germany)	Air Raiders	1983	Shooter / Vehicle, FPV/Shooter	Telegames	1
Towering Inferno (USA)	Towering Inferno	1982		Western Technologies	1-2
Track and Field (USA)	Track and Field	1984	Sports / Multisports/Sports	Konami	1-2
Treasure Below (Europe)	Treasure Below	1983		Video Gems	1
Treasure Island (Europe)	Treasure Island	1983	Shoot'em Up / Horizontal/Shoot'em Up		1
Trick Shot (USA)	Trick Shot	1982	Sports / Pool/Sports	Imagic	1-2
TRON - Deadly Discs (USA)	TRON : Deadly Discs	1982		Mattel Electronics	1
Tunnel Runner (USA)	Tunnel Runner	1983	Action / Labyrinth/Action	CBS Software	1
Turbo (USA) (Proto)	Turbo	1983	Racing, Driving	Michael Green	1
Turmoil (USA)	Turmoil	1982		Sirius	1
Tutankham (USA)	Tutankham	1983		Konami	1-2
Universal Chaos (USA)	Universal Chaos	1988	Shooter	Exidy	1-2
Up 'n Down (USA)	Up 'n Down	1984	Racing, Driving	Beck-Tech	1-2
Vanguard (USA)	Vanguard	1982	Shoot'em Up / Horizontal/Shoot'em Up	SNK	1-2
Venetian Blinds Demo (USA) (Demo)	Venetian Blinds	1981	Demo	David Crane	1
Venture (USA)	Venture	1981	Adventure	Exidy	1
Video Checkers ~ Checkers (USA)	Video Checkers : Checkers	1980	Board game/Strategy	Sears	1-2
Video Chess (USA)	Video Chess	1983	Board game	Atari	1
Video Jogger (USA)	Video Jogger	1983		Exus	1
Video Life (USA)	Video Life	1981	Simulation	CommaVid	1
Video Olympics ~ Pong Sports (USA)	Video Olympics : Pong Sports	1977		Atari	1-4
Video Pinball (Europe)	Video Pinball : Arcade Pinball	1980	Pinball	Sears	1-2
Video Pinball ~ Arcade Pinball (USA)	Video Pinball : Arcade Pinball	1980	Pinball	Sears	1-2
Video Reflex (USA)	Video Reflex	1983		Exus	1
Vogel Flieh (Europe)	Dolphin	1983		Activision	1-2
Wabbit (USA)	Wabbit	1982	Shooter	Apollo	1-2
Walker ~ Schussel, der Polizistenschreck (Europe)	Walker	1983	Platform	Suntek	1
Wall Ball (USA)	Wall Ball	1983		The Avalon Hill Game Company	1
Wall Break (Europe)	Wall-Defender	1978	Shoot'em Up	Gem Software	
Wall-Defender (USA)	Wall-Defender	1984		Bomb	1
Warlords (USA)	Warlords	1981		Atari	1-4
Warplock (USA)	Warplock	1982		Data Age	1-2
Wing War (Europe)	Wing War	1983		Imagic	1
Wings (USA) (Proto)	Wings	1983		CBS Software	
Winter Games (USA)	Winter Games	1987	Sports / Multisports/Sports	Epyx	1-8
Wizard (USA) (Proto)	Wizard	1980		Atari	1-2
Wizard of Wor (USA)	Wizard of Wor	1982	Action / Labyrinth/Action	Dave Nutting Associates	1-2
Word Zapper (USA)	Word Zapper	1982		U.S. Games	1-2
Words-Attack (Europe) (Proto)	Words-Attack	1983	Shooter	Sirius	1-2
World Championship Baseball (Europe)	Pete Rose Baseball	2002	Sports / Baseball/Sports	Absolute Entertainment	2
World End (USA)	World End	1983	Shoot'em Up	Gem Software	1-2
Worm War I (USA)	Worm War I	1982		Sirius	1-2
Wustenschlacht (Germany)	Pyramid War	1983	Shoot'em Up / Horizontal/Shoot'em Up	Bob Whitehead	1-2
X-Man (USA)	X-Man	1983	Adults	Poon	1
Xenophobe (USA)	Xenophobe	1990	Platform / Shooter Scrolling/Platform	Atari	1-2
Xevious (USA) (Proto) (1984-01-18)	Xevious	1983	Shoot'em Up / Vertical/Shoot'em Up	Atari	1
Yars' Revenge (USA)	Yars' Revenge	1982	Shoot'em Up	Atari	1-2
Z-Tack (USA)	Z-Tack	1983		Bomb	1-2
Zaxxon (USA)	Zaxxon	1983	Shoot'em Up	Coleco Industries	1-2
Zoo Fun (USA)	Zoo Fun	1983	Platform	Home Vision	1
